Title,Date,Link
Elon Musk Turns to X Users for 'Recommendations' on Who Should Join Trump Administration,2024-11-11T16:35:54Z,https://www.ibtimes.com/elon-musk-turns-x-users-recommendations-who-should-join-trump-administration-3750512
An under-the-radar Trump trade has soared on hopes of a big shake-up in the US mortgage industry,2024-11-11T16:34:30Z,https://markets.businessinsider.com/news/stocks/trump-trade-fannie-mae-freddie-mac-housing-mortgage-finance-election-2024-11
Tesla stock extends rally as Musk-Trump alliance fuels gains - Reuters,2024-11-11T16:33:07Z,https://slashdot.org/firehose.pl?op=view&amp;id=175450715
Jim Cramer explains why the promise of tax cuts could have sent stocks lower on Tuesday,2024-11-12T23:43:09Z,https://www.cnbc.com/2024/11/12/jim-cramer-explains-why-promise-of-tax-cuts-sent-stocks-lower-tuesday.html
Rubio and Waltz picks put China back at the center of US foreign policy,2024-11-12T23:16:33Z,https://abcnews.go.com/Politics/rubio-waltz-picks-puts-china-back-center-us/story?id=115787057
Trump’s EPA pick Lee Zeldin is the EV industry’s worst nightmare,2024-11-12T23:13:41Z,https://biztoc.com/x/dc3613c7967a69e9
Do Celebrities Get Paid to Endorse Politicians? 2024 Election Campaigns,2024-11-12T23:12:14Z,https://hollywoodlife.com/feature/do-celebrities-get-paid-to-endorse-politicians-5345263/
Trump’s 'Chief Counsel' Elon Musk Accused of Making 'SNL' Star Chloe Fineman Cry When He Hosted Show — After He Slammed 'Dying' Program in Wake of Don's Win,2024-11-12T23:00:00Z,https://radaronline.com/p/elon-musk-accused-of-making-snl-star-chloe-fineman-cry-in-wake-of-trump-win/
How this brand is changing the game with sustainable football boots,2024-11-12T23:00:00Z,https://www.thedrum.com/news/2024/11/12/how-brand-changing-the-game-with-sustainable-football-boots
Elon Musk Spent $118 Million To Elect Trump. What Will He Get in Return?,2024-11-12T22:51:49Z,https://biztoc.com/x/84d8311e991543b6
Elon Musk Spent $118 Million To Elect Trump. What Will He Get in Return?,2024-11-12T22:47:00Z,https://reason.com/2024/11/12/elon-musk-spent-118-million-to-elect-trump-what-will-he-get-in-return/
[Removed],2024-11-12T22:30:41Z,https://removed.com
Four Passengers Die in Burning Tesla After Electronic Doors Seemingly Won't Open,2024-11-12T22:14:48Z,https://futurism.com/the-byte/four-die-trapped-burning-tesla
Chloe Fineman Reveals The SNL Guest Host That Made Her Cry,2024-11-12T22:00:05Z,https://www.slashfilm.com/1711676/chloe-fineman-snl-guest-host-cried-elon-musk/
The Dow slumps 380 points as the market's post-election Trump rally loses steam,2024-11-12T22:00:00Z,https://qz.com/dow-rally-pauses-trump-bitcoin-tesla-nvidia-inflation-1851696209
"Tesla vandalised by pedestrian, yet again: Video",2024-11-12T22:00:00Z,https://www.drive.com.au/news/tesla-vandalised-by-pedestrian-yet-again-video/
Tech sector gathers in Lisbon in shadow of Trump victory,2024-11-12T21:57:49Z,https://japantoday.com/category/tech/tech-sector-gathers-in-lisbon-in-shadow-of-trump-victory
Team of bitter rivals,2024-11-12T21:46:50Z,https://theweek.com/politics/team-of-bitter-rivals
"Exclusive — Sen. Ron Johnson Hopes for Delay of Senate Leadership Vote, Calls McConnell Push ‘Grotesque’",2024-11-12T21:45:15Z,https://www.breitbart.com/politics/2024/11/12/exclusive-sen-ron-johnson-hopes-delay-senate-leadership-vote-calls-mcconnell-push-grotesque/
U.S. Stocks Retreat as Tech Names See Mixed Trading Day,2024-11-12T21:44:48Z,https://www.cryptoglobe.com/latest/2024/11/u-s-stocks-retreat-as-tech-names-see-mixed-trading-day/
Waymo now open to everyone in LA – but no new service areas,2024-11-12T21:27:26Z,http://electrek.co/2024/11/12/waymo-now-open-to-everyone-in-la-but-no-new-service-areas/
Biden spurred new factories and infrastructure projects. Trump will be in office for the ribbon-cutting,2024-11-12T21:27:17Z,https://www.pbs.org/newshour/politics/biden-spurred-new-factories-and-infrastructure-projects-trump-will-be-in-office-for-the-ribbon-cutting
"All my favorite EVs, racecars, and robots from Electrify Expo Austin",2024-11-12T21:21:03Z,http://electrek.co/2024/11/12/all-my-favorite-evs-racecars-and-robots-from-electrify-expo-austin/
S&P 500 Rally Hits a Wall as Treasury Yields Spike: Markets Wrap,2024-11-12T21:20:15Z,https://www.livemint.com/companies/news/sp-500-rally-hits-a-wall-as-treasury-yields-spike-markets-wrap-11731446415641.html
"Google Set To Pop, Nvidia Already Has. Why Worry?",2024-11-12T21:01:22Z,https://www.investors.com/research/breakout-stocks-technical-analysis/google-stock-alphabet-nvidia-breakout-stocks-index/
Elon Musk Responds to Chloe Fineman Saying He Made Her Cry When Prepping for ‘SNL’,2024-11-12T21:00:00Z,https://www.indiewire.com/news/general-news/elon-musk-responds-chloe-fineman-made-her-cry-snl-1235064814/
[Removed],2024-11-12T20:48:52Z,https://removed.com
Ahold Delhaize experienced a cyber incident affecting several of its U.S. brands,2024-11-12T20:45:09Z,https://securityaffairs.com/170840/security/ahold-delhaize-cyber-incident-u-s-brands.html
Trump’s Win Was Great for Stock Markets—but Not Everyone Saw a Boom,2024-11-12T20:44:07Z,https://slate.com/technology/2024/11/donald-trump-trades-stock-market-boom-elon-musk-crypto-private-prisons.html
"Tesla celebrates milestone of 1,000 Powerwalls in a day after it claimed it could twice as many",2024-11-12T20:42:46Z,http://electrek.co/2024/11/12/tesla-celebrates-milestone-of-1000-powerwalls-in-a-day-after-it-claimed-it-could-twice-as-many/
Elon Musk Doubles Down on Making Chloe Fineman Cry: ‘SNL’ Sketches Were ‘So F-cking Unfunny’,2024-11-12T20:27:47Z,http://www.rollingstone.com/tv-movies/tv-movie-news/elon-musk-snl-chloe-fineman-response-1235163912/
Silicon Valley's swing toward Trump is real. Here's the data to prove it.,2024-11-12T20:26:33Z,https://www.businessinsider.com/silicon-valley-swing-toward-trump-voting-data-2024-11
Expect more cheap Tesla vehicles from Hertz as the selloff continues,2024-11-12T20:22:25Z,http://electrek.co/2024/11/12/expect-more-cheap-tesla-vehicles-from-hertz-as-the-selloff-continues/
Trump Aides Unsettled By Elon Musk’s “Odd” Mar-a-Lago Presence,2024-11-12T20:16:33Z,https://hiphopwired.com/2466509/elon-musk-mar-a-lago-presence-odd-trump-aides/
Even Tesla's Twitter Account Is Only Kept In Check By U.S. Regulators,2024-11-12T20:15:00Z,https://jalopnik.com/even-teslas-twitter-account-is-only-kept-in-check-by-u-1851696070
Tesla Introduces Self-Crashing Car For Women,2024-11-12T20:11:50Z,https://babylonbee.com/news/tesla-introduces-self-crashing-car-for-women
"The biggest risk to stocks after Trump's victory is China's reaction to a trade war, research firm says",2024-11-12T19:53:19Z,https://markets.businessinsider.com/news/stocks/stock-market-outlook-biggest-risk-trump-win-china-trade-war-2024-11
Billionaire investor John Paulson shies away from Trump’s Treasury due to ‘complex financial obligations’,2024-11-12T19:52:23Z,https://fortune.com/2024/11/12/billionaire-investor-john-paulson-wont-be-trumps-treasury-secretary/
The ‘Terrible’ ‘SNL’ Host Who Made The Cast Cry Responded By Calling The Show ‘Unfunny’,2024-11-12T19:51:23Z,https://uproxx.com/tv/elon-musk-snl-unfunny-terrible-host/
[Removed],2024-11-12T19:50:35Z,https://removed.com
"OMG, quote of the day: SNL’s Chloe Fineman reveals Bowen’s blind item was Elon Musk, he made her cry",2024-11-12T19:47:48Z,https://omg.blog/omg-quote-of-the-day-snls-chloe-fineman-reveals-bowens-blind-item-was-elon-musk-he-made-her-cry/
Trump’s Team Is Already Sick of Elon Musk,2024-11-12T19:43:21Z,https://www.newsbreak.com/share/3671329468783-trump-s-team-is-already-sick-of-elon-musk?_f=app_share&amp;pd=0JWpC25y&amp;lang=en_US&amp;send_time=1731440565&amp;trans_data=%7B%22platform%22%3A0%2C%22cv%22%3A%2224.45.0.31%22%2C%22languages%22%3A%22en%22%7D&amp;sep=ns_foryou_blend_exp_24q4-v1%2Cns_summary_v1-v1%2Cns_foryou_model_exp_24q4-v8%2Cns_pushv1-v8%2Cns_foryou_rank_exp_24q4-v9%2Cns_foryou_recall_exp_24q4-v7%2Cns_local_strategy_24q4_exp-v17&amp;s=i2
Buffett’s Berkshire Is Being Packaged Into a Leveraged ETF,2024-11-12T19:36:11Z,https://finance.yahoo.com/news/buffett-berkshire-being-packaged-leveraged-193611168.html
Elon Musk worries free speech advocates with calls to prosecute researchers and critics,2024-11-12T19:09:50Z,https://www.nbcnews.com/tech/tech-news/elon-musk-worries-free-speech-advocates-calls-prosecute-researchers-cr-rcna179194
"Waymo Drops Waitlist, Opens Robotaxis to Anyone in Los Angeles",2024-11-12T19:00:28Z,https://gizmodo.com/waymo-drops-waitlist-opens-robotaxis-to-anyone-in-los-angeles-2000523658
When Elon came to Dublin: An excerpt from Catherine Sanz's new book about the Web Summit,2024-11-12T19:00:20Z,https://www.thejournal.ie/readme/drama-drives-interest-6539177-Nov2024/
Cadillac’s Vistiq is a luxury electric SUV for families,2024-11-12T19:00:19Z,https://www.digitaltrends.com/cars/2026-cadillac-vistiq-preview/
"Lectric XPedition 2.0 e-bike with $713 in free gear, Bluetti early Black Friday 57% off flash sales, Anker SOLIX C300 bundle lows, more",2024-11-12T19:00:00Z,http://electrek.co/2024/11/12/lectric-xpedition-2-0-e-bike-with-713-in-free-gear-bluetti-early-black-friday-57-off-flash-sales-anker-solix-c300-bundle-lows-more/
"Tesla stock could soar 50% as it broadens beyond autos and as Musk exerts more political influence, Morgan Stanley says",2024-11-12T18:58:58Z,https://markets.businessinsider.com/news/stocks/tesla-stock-elon-musk-political-influence-trump-ai-autonomous-2024-11
"Call it like it is: TSLA’s rise is not due to performance, but hope for corruption",2024-11-12T18:55:02Z,http://electrek.co/2024/11/12/call-it-like-it-is-tslas-rise-is-not-due-to-performance-but-hope-for-corruption/
"Why Tesla, crypto and prisons are Trump trade winners",2024-11-12T18:53:04Z,https://www.bbc.com/news/articles/czr7kggvzmmo
CEO predicts Trump policies will ‘turbocharge’ economy more than Reagan,2024-11-12T18:52:02Z,https://nypost.com/2024/11/12/business/ceo-predicts-trump-policies-will-turbocharge-economy-more-than-reagan/
"Joe Rogan Says Elon Musk Developed a Custom App, Knew Trump Won Early",2024-11-12T18:44:56Z,https://www.tmz.com/2024/11/12/joe-rogan-says-elon-musk-made-app-knew-donald-trump-won-early/
"Stocks dip, bitcoin nears $90,000 as ‘Trump trade’ takes hold",2024-11-12T18:38:50Z,https://www.irishtimes.com/business/2024/11/12/stocks-dip-bitcoin-nears-90000-as-trump-trade-takes-hold/
Waymo's robotaxis now open to anyone who wants a driverless ride in Los Angeles,2024-11-12T18:38:30Z,https://abcnews.go.com/Technology/wireStory/waymos-robotaxis-now-open-driverless-ride-los-angeles-115775267
Elon Musk Reportedly Already Wearing Out His Welcome,2024-11-12T18:30:00Z,https://www.pajiba.com/news/elon-musk-reportedly-already-wearing-out-his-welcome.php
Elon Musk Responds To Chloe Fineman’s Claim That He Made Her Cry,2024-11-12T18:28:17Z,https://www.huffpost.com/entry/elon-musk-responds-chloe-fineman_n_67338adee4b07ebab742a391
When the grifter gets grifted. Musk's Trump bet paid off so well that Tesla is now worth more than most of the rest of the car industry combined [Interesting],2024-11-12T18:27:59Z,https://www.fark.com/comments/13460208/When-grifter-gets-grifted-Musks-Trump-bet-paid-off-so-well-that-Tesla-is-now-worth-more-than-most-of-rest-of-car-industry-combined
Chloe Fineman Says Elon Musk Once Made Her Cry,2024-11-12T18:22:46Z,http://www.thecut.com/article/snl-star-chloe-fineman-says-elon-musk-once-made-her-cry.html
"Elon Musk Was Apparently So Mean on ""SNL"" He Made a Cast Member Cry",2024-11-12T18:12:40Z,https://futurism.com/the-byte/elon-musk-snl-member-cry
Trump-Vance Win: Energy Issues We’re Watching,2024-11-12T18:11:07Z,https://energycentral.com/c/og/trump-vance-win-energy-issues-we%E2%80%99re-watching
Hertz's failed Tesla bet keeps getting worse as weak earnings challenge its stock,2024-11-12T18:10:03Z,https://markets.businessinsider.com/news/stocks/hertz-stock-price-tesla-ev-fleet-q3-earnings-profit-revenue-2024-11
Trump ally Elon Musk doubles down on calls to prosecute Dr. Fauci,2024-11-12T18:06:02Z,https://nypost.com/2024/11/12/business/trump-ally-elon-musk-doubles-down-on-calls-to-prosecute-dr-fauci/
Elon Musk doubles down on going after Fauci: ‘My pronouns are still prosecute/Fauci’,2024-11-12T18:06:02Z,https://www.newsbreak.com/share/3671646720316-elon-musk-doubles-down-on-going-after-fauci-my-pronouns-are-still-prosecute-fauci?_f=app_share&amp;pd=0F6jvREg&amp;lang=en_US&amp;send_time=1731444993&amp;trans_data=%7B%22platform%22%3A0%2C%22cv%22%3A%2224.45.0.31%22%2C%22languages%22%3A%22en%22%7D&amp;sep=ns_foryou_blend_exp_24q4-v6%2Cns_local_strategy_24q4_exp-v8%2Cns_pushv1-control%2Cns_foryou_model_exp_24q4-v9%2Cns_foryou_rank_exp_24q4-v4%2Cns_summary_v1-v1%2Cns_foryou_recall_exp_24q4-v1&amp;s=i16
"‘SNL’ Castmember Says Elon Musk’s Cold-Stare ‘Not Funny’ Criticism Made Her Cry: ‘Have a Little Manners Here, Sir’",2024-11-12T17:58:09Z,https://www.thewrap.com/snl-chloe-fineman-elon-musk-not-funny-made-her-cry/
This climate startup is challenging Tesla in the race to electrify big rigs,2024-11-12T17:54:22Z,https://www.cnbc.com/2024/11/12/the-climate-startup-challenging-tesla-on-electrifying-big-rigs.html
"Elon Musk, SNL Cast Member Spar Over Him Making Her Cry",2024-11-12T17:51:00Z,https://www.newser.com/story/359383/elon-musk-snl-cast-member-spar-over-him-making-her-cry.html
Elon Musk Fires Back at ‘SNL’s Chloe Fineman,2024-11-12T17:50:00Z,https://www.cracked.com/article_44354_elon-musk-fires-back-at-snls-chloe-fineman.html
"FordPass app updated with Control Center toggles, new Home Screen widget",2024-11-12T17:39:40Z,https://9to5mac.com/2024/11/12/fordpass-control-center-home-screen-widget/
Elon Musk Is an Honorary Member of the Trump Family Now,2024-11-12T17:35:47Z,http://www.thecut.com/article/elon-musk-donald-trump-relationship-mar-a-lago.html
Waymo's robotaxis now open to anyone who wants a driverless ride in Los Angeles,2024-11-12T17:31:40Z,https://techxplore.com/news/2024-11-waymo-robotaxis-driverless-los-angeles.html
"Musk Spends $130M – Tesla Gains $344B On Trump Election, Stock Market Focusing On Trump Appointments",2024-11-12T17:24:57Z,https://biztoc.com/x/af298a158ba24fad
Dow Jones Today: Stocks Mixed as Market Takes a Breather After Post-Election Rally - Investopedia,2024-11-12T17:13:06Z,https://slashdot.org/firehose.pl?op=view&amp;id=175457249
How CFOs Can Adapt Their Budgeting To Today’s Economic Reality,2024-11-12T17:00:30Z,https://www.forbes.com/sites/cfo/2024/11/12/how-cfos-can-adapt-their-budgeting-to-todays-economic-reality/
The Future of Electric Vehicles Under Trump,2024-11-12T17:00:00Z,https://www.planetizen.com/news/2024/11/132590-future-electric-vehicles-under-trump
Wraps And Stickers Are Permanently Damaging Tesla Cybertruck’s Stainless Steel Bodywork,2024-11-12T17:00:00Z,https://jalopnik.com/wraps-and-stickers-are-permanently-damaging-tesla-cyber-1851696035
[Removed],2024-11-12T17:00:00Z,https://removed.com
The Joys and Perils of Leaving Elon Musk’s X for Bluesky,2024-11-12T16:50:29Z,https://gizmodo.com/the-joys-and-perils-of-leaving-elon-musks-x-for-bluesky-2000523635
"John Malone Wants To Know “How Elon Musk’s Brain Works”; Iconic Investor & Liberty Media Chair Talks Politics, Policy, WBD, Favorite Stocks",2024-11-12T16:32:42Z,http://deadline.com/2024/11/john-malone-elon-musk-warner-bros-discovery-1236173799/
Waymo’s robotaxis now open to anyone who wants a driverless ride in Los Angeles,2024-11-12T16:26:13Z,https://financialpost.com/pmn/waymos-robotaxis-now-open-to-anyone-who-wants-a-driverless-ride-in-los-angeles
Crypto Soars,2024-11-12T16:24:00Z,https://realinvestmentadvice.com/resources/blog/crypto-soars/
EVgo shares record Q3 results and double digit YoY growth for eighth consecutive quarter,2024-11-12T16:23:45Z,http://electrek.co/2024/11/12/evgo-record-q3-results-triple-digit-yoy-growth-eighth-consecutive-quarter/
[Removed],2024-11-12T16:23:39Z,https://removed.com
11 stocks that are soaring after Trump's election win — and why they're up,2024-11-12T16:23:23Z,https://www.yahoo.com/tech/11-stocks-soaring-trumps-election-162323796.html
Four Killed in Fiery Tesla Crash Were Trapped by Electronic Door Handles,2024-11-12T16:23:06Z,https://www.breitbart.com/tech/2024/11/12/four-killed-in-fiery-tesla-crash-were-trapped-by-electronic-door-handles/
Elon Musk Sheds No Tears Over Crying Chloe Fineman: “I Was Like Damn My SNL Appearance Is Going To Be So F*cking Unfunny”,2024-11-12T16:16:07Z,http://deadline.com/2024/11/elon-musk-chloe-fineman-snl-1236173892/
Chloe Fineman Accuses Elon Musk of Reducing Her to Tears on ‘SNL’,2024-11-12T16:02:21Z,http://www.thehollywoodgossip.com/2024/11/chloe-fineman-snl-elon-musk/
Alphabet's Waymo opens autonomous ride-hailing service to all in Los Angeles,2024-11-12T16:01:43Z,https://www.channelnewsasia.com/business/alphabets-waymo-opens-autonomous-ride-hailing-service-all-los-angeles-4744176
Waymo Opens Robotaxi Rides To Anyone In L.A. – Though Service Area Remains Small,2024-11-12T16:00:00Z,https://www.forbes.com/sites/alanohnsman/2024/11/12/waymo-opens-robotaxi-rides-to-anyone-in-la--though-service-area-remains-small/
Waymo Robotaxi Now Open To All In Los Angeles,2024-11-12T16:00:00Z,https://www.forbes.com/sites/bradtempleton/2024/11/12/waymo-robotaxi-now-open-to-all-in-los-angeles/
"Biden funded new factories and infrastructure projects, but Trump might get to cut the ribbons",2024-11-12T15:57:13Z,https://www.clickondetroit.com/news/politics/2024/11/12/biden-funded-new-factories-and-infrastructure-projects-but-trump-might-get-to-cut-the-ribbons/
Tesla’s Bitcoin holdings surge by riding crypto wave,2024-11-12T15:51:59Z,http://electrek.co/2024/11/12/teslas-bitcoin-holdings-surge-by-ridding-crypto-wave/
"Elon Musk Is Trump's ‘Guest Who Wouldn’t Leave,’ Reporter Warns",2024-11-12T15:51:05Z,https://biztoc.com/x/a2bb8b86f4df41b1
Ahead of Market: 10 things that will decide stock action on Wednesday,2024-11-12T15:45:17Z,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-wednesday/articleshow/115225022.cms
[Removed],2024-11-12T15:43:56Z,https://removed.com
"Particle launches an AI news app to help publishers, instead of just stealing their work",2024-11-12T15:40:55Z,https://techcrunch.com/2024/11/12/particle-launches-an-ai-news-app-to-help-publishers-instead-of-just-stealing-their-work/
"Ai, Big Tech, & Markets",2024-11-12T15:33:46Z,https://om.co/2024/11/12/ai-big-tech-markets/
Lina Khan likely to be fired as FTC Chair under a Trump presidency,2024-11-12T15:31:52Z,https://www.cnn.com/2024/11/12/business/lina-khan-ftc-chair-trump/index.html
A cyberattack on payment systems blocked cards readers across stores and gas stations in Israel,2024-11-12T15:20:45Z,https://securityaffairs.com/170823/hacking/cyberattack-payment-systems-israel.html
"Netflix, Amazon Prime Video, Disney+, Peacock, Hulu new movies: 'Deadpool & Wolverine', 'Twisters'; Check full list",2024-11-12T15:19:09Z,https://economictimes.indiatimes.com/news/international/us/netflix-amazon-prime-video-disney-peacock-hulu-new-movies-deadpool-wolverine-twisters-check-full-list/articleshow/115224279.cms
Tesla Stock Dips 2% As Post-Election Surge Cools Off,2024-11-12T15:18:34Z,https://www.forbes.com/sites/dereksaul/2024/11/12/tesla-stock-dips-3-as-post-election-surge-cools-off/
Tesla’s Bitcoin holdings hit $1 billion amid bull run,2024-11-12T15:11:48Z,https://cryptobriefing.com/tesla-bitcoin-holdings-billion-2/
Trump-driven stock rally: These companies are outperforming Tesla post-election,2024-11-12T14:55:09Z,https://economictimes.indiatimes.com/news/international/us/trump-driven-stock-rally-these-companies-are-outperforming-tesla-post-election/articleshow/115223546.cms
[Removed],2024-11-13T23:47:16Z,https://removed.com
Here's how a Trump presidency could change the tech industry,2024-11-13T23:30:31Z,https://www.theregister.com/2024/11/13/president_trump_tech/
China eyes Musk-Trump relationship,2024-11-13T23:21:19Z,https://biztoc.com/x/9305d20b699083a7
Elon Musk says he and Trump have 'mandate to delete' regulations. Ethics laws could limit Musk role,2024-11-13T23:18:33Z,https://abcnews.go.com/Technology/wireStory/elon-musk-trump-mandate-delete-regulations-ethics-laws-115841150
Elon Musk says he and Trump have 'mandate to delete' regulations. Ethics laws could limit Musk role,2024-11-13T23:18:32Z,https://abcnews.go.com/Business/wireStory/elon-musk-trump-mandate-delete-regulations-ethics-laws-115841149
Elon Musk says he and Trump have 'mandate to delete' regulations. Ethics laws could limit Musk role,2024-11-13T23:18:30Z,https://abcnews.go.com/Politics/wireStory/elon-musk-trump-mandate-delete-regulations-ethics-laws-115841148
"Hertz loses $2 billion, largely because of electric cars",2024-11-13T23:15:44Z,https://www.drive.com.au/news/hertz-loses-2-billion-on-electric-cars/
[Removed],2024-11-13T23:15:24Z,https://removed.com
"Elon Musk Suffers ‘Humiliating Demotion’ With Trump’s DOGE Appointment, Lawrence O’Donnell Says: ‘Going to Fail Miserably’",2024-11-13T23:04:13Z,https://www.thewrap.com/elon-musk-demotion-trump-doge-appointment-lawrence-odonnell-msnbc/
Elon Musk renews calls to defund NPR after controversial clip of CEO resurfaces,2024-11-13T23:03:57Z,https://nypost.com/2024/11/13/media/elon-musk-renews-calls-to-defund-npr-after-controversial-clip-of-ceo-resurfaces/
Elon Musk’s Dumb History With the ‘Doge’ Meme His Govt. Office Is Named After,2024-11-13T23:03:31Z,http://www.rollingstone.com/culture/culture-features/elon-musk-doge-meme-history-trump-1235165004/
"Elon Musk Praises Dogecoin Inflation Rate: 'Feature, Not a Bug'",2024-11-13T22:58:21Z,https://decrypt.co/291513/elon-musk-praises-dogecoin-inflation
"EV charger deal - $600 off Wallbox Pulsar Plus and installation at revcharge, discount available on lots of chargers incl. Tesla",2024-11-13T22:53:17Z,https://www.ozbargain.com.au/node/876757
KCs join growing opposition to Treaty Principles Bill; Chris Hipkins delivers a hat-trick: Audrey Young,2024-11-13T22:50:54Z,https://www.nzherald.co.nz/nz/politics/kcs-join-growing-opposition-to-treaty-principles-bill-chris-hipkins-delivers-a-hat-trick-audrey-young/FVQGNXNNNRFHVDXKNCWJNWHV4U/
"Tesla is recalling 2,431 Cybertrucks, and this time there’s no software fix",2024-11-13T22:37:09Z,https://biztoc.com/x/f5cc6736affa1df7
"Tesla is now worth more than GM, Ford, Toyota, and other car companies — combined",2024-11-13T22:32:00Z,https://qz.com/tesla-value-market-cap-elon-musk-donald-trump-1851697794
Elon Musk's promise of an 'epic' leaderboard of 'dumb' government spending reveals his marketing savvy,2024-11-13T22:24:57Z,https://www.businessinsider.com/elon-musk-leaderboard-government-spending-marketing-genius-doge-donald-trump-2024-11
[Removed],2024-11-13T22:23:56Z,https://removed.com
Bull doge! Dogecoin soars as Trump announces a government efficiency group nicknamed DOGE,2024-11-13T22:22:11Z,https://www.bostonherald.com/2024/11/13/dogecoin-soars-government-efficiency-group-doge/
"Why Dogecoin Now Has a Larger Market Cap Than Ford, Delta, and General Mills",2024-11-13T22:15:27Z,https://biztoc.com/x/f3ac9b06a97613d1
"Trump tapped Elon Musk for 'DOGE,' but only Congress can create a new federal agency",2024-11-13T22:13:42Z,https://www.npr.org/2024/11/13/nx-s1-5189453/trump-tapped-elon-musk-for-doge-but-only-congress-can-create-a-new-federal-agency
The US Election Is Tearing BookTok Apart,2024-11-13T22:13:01Z,https://www.wired.com/story/booktok-is-currently-embroiled-in-a-battle-over-the-us-election/
Softbank plans to build first Nvidia Blackwell-based AI supercomputer using x86 DGX B200 servers,2024-11-13T21:58:09Z,https://www.tomshardware.com/tech-industry/artificial-intelligence/softbank-plans-to-build-first-nvidia-blackwell-based-ai-supercomputer-using-x86-dgx-b200-servers
Nelson Peltz Says That He Connected Elon Musk With Donald Trump: “I Was a Matchmaker”,2024-11-13T21:42:14Z,https://biztoc.com/x/ed52eb853ef9f643
"The Guardian leaves X, calling it a ‘toxic media platform’",2024-11-13T21:36:35Z,https://www.irishtimes.com/world/uk/2024/11/13/the-guardian-leaves-x-calling-it-a-toxic-media-platform/
[Memes] President-Elect Donald Trump Taps Elon Musk To Run Newly Coined ‘DOGE’,2024-11-13T21:35:04Z,https://web.trendingger.com/topic/28-memes-president-elect-donald-trump-taps-elon-musk-to-run-newly-coined-department-of-government-efficiency%E2%80%94doge-for-short/
Bull doge! Dogecoin soars as Trump announces a government efficiency group nicknamed DOGE,2024-11-13T21:34:29Z,https://abcnews.go.com/Technology/wireStory/bull-doge-dogecoin-soars-trump-announces-government-efficiency-115823892
"Goodbye, annoying touchscreens. Welcome back, buttons?",2024-11-13T21:33:45Z,https://www.popsci.com/technology/car-buttons/
"Tesla Stock Price Levels to Watch After Post-Election Surge, Musk's DOGE Appointment",2024-11-13T21:31:02Z,https://biztoc.com/x/6913fbd7ec058893
Judge explains why he handed Elon Musk his $1 million-a-day sweepstakes win,2024-11-13T21:21:31Z,https://www.businessinsider.com/elon-musks-1m-swing-state-sweepstakes-was-never-a-lottery-2024-11
It's A Great Day For ALL OF US To F*ck Off Twitter/X Forever,2024-11-13T21:20:54Z,https://www.wonkette.com/p/its-a-great-day-for-all-of-us-to
Donald Trump And Elon Musk Sure Are Spending A Lot Of Time Together,2024-11-13T21:16:44Z,https://www.huffpost.com/entry/donald-trump-elon-musk-spending-a-lot-of-time-together_n_6734f4e1e4b0958bad3de251
"Black Folks Are Asking Is it Time To Leave Black Twitter For Real Now That Elon Musk, Trump Are Working Together",2024-11-13T21:06:00Z,https://www.theroot.com/black-folks-is-it-time-to-leave-x-and-black-twitter-be-1851697908
How Musk's US government efficiency panel might work,2024-11-13T21:04:59Z,https://www.channelnewsasia.com/world/how-musks-us-government-efficiency-panel-might-work-4747266
Watch A Drag Race Between (3 Of) The Quickest Production Cars On Earth,2024-11-13T21:01:00Z,https://jalopnik.com/watch-a-drag-race-between-3-of-the-quickest-productio-1851697868
What to Expect From Elon Musk’s Government Makeover,2024-11-13T20:48:35Z,https://www.theatlantic.com/science/archive/2024/11/elon-musk-doge-government-efficiency-spacex/680642/
ag2 0.3.2,2024-11-13T20:35:04Z,https://pypi.org/project/ag2/
Nelson Peltz Says He Played “Matchmaker” For Elon Musk And Donald Trump; Blames “Index Funds” For Losing Disney Proxy Battle,2024-11-13T20:33:20Z,http://deadline.com/2024/11/nelson-peltz-elon-musk-donald-trump-disney-proxy-fight-bob-iger-1236175329/
"The 'Doge' dog meme that Elon Musk loves, explained in 1 minute",2024-11-13T20:33:02Z,https://www.businessinsider.com/doge-meme-history-elon-musk-2024-11
Inside Elon Musk’s Role on Trump’s Transition,2024-11-13T20:21:42Z,https://politicalwire.com/2024/11/13/inside-elon-musks-role-on-trumps-transition/
I sat inside an Afeela and I am so ready for this Sony Honda Mobility EV future,2024-11-13T20:20:26Z,https://www.techradar.com/vehicle-tech/hybrid-electric-vehicles/i-sat-inside-an-afeela-and-i-am-so-ready-for-this-sony-honda-mobility-ev-future
"If Elon Musk Joins the Government, What Will He Have to Disclose About His Wealth?",2024-11-13T20:10:27Z,https://gizmodo.com/if-elon-musk-joins-the-government-what-will-he-have-to-disclose-about-his-wealth-2000524175
"Prosecutor failed to show that Musk’s $1M-a-day sweepstakes was an illegal lottery, judge says",2024-11-13T20:06:52Z,https://abcnews.go.com/US/wireStory/prosecutor-failed-show-musks-1m-day-sweepstakes-illegal-115834478
[Removed],2024-11-13T20:01:07Z,https://removed.com
Trump’s second term will have enormous implications for Big Tech. Here's why.,2024-11-13T20:00:00Z,https://finance.yahoo.com/news/trumps-second-term-will-have-enormous-implications-for-big-tech-heres-why-200000413.html
"Elon Musk, The Graphic Novel You Can Only Read In French",2024-11-13T19:57:09Z,https://bleedingcool.com/comics/elon-musk-graphic-novel-only-read-french/
